GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,CODE,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
180,2025-26,Euroleague,NICOLA AKELE,VIR,VIR,"2025-12-26, VIR vs OLY",8,2,1,1,0,0,0,0,1,0,1,0,0,0,0,3
180,2025-26,Euroleague,THOMAS WALKUP,OLY,OLY,"2025-12-26, VIR vs OLY",9,2,1,1,0,1,0,0,0,0,0,2,0,1,0,5
180,2025-26,Euroleague,FRANK NTILIKINA,OLY,OLY,"2025-12-26, VIR vs OLY",21,2,1,1,0,1,0,0,1,0,1,2,0,2,1,4
180,2025-26,Euroleague,MONTE MORRIS,OLY,OLY,"2025-12-26, VIR vs OLY",14,0,0,1,0,2,0,0,3,0,3,2,0,1,1,1
180,2025-26,Euroleague,SASHA VEZENKOV,OLY,OLY,"2025-12-26, VIR vs OLY",27,16,4,5,2,3,2,3,2,3,5,0,0,1,0,0
180,2025-26,Euroleague,KOSTAS PAPANIKOLAOU,OLY,OLY,"2025-12-26, VIR vs OLY",15,5,1,1,1,3,0,0,4,0,4,2,0,2,0,1
180,2025-26,Euroleague,TYLER DORSEY,OLY,OLY,"2025-12-26, VIR vs OLY",29,23,2,3,4,9,7,8,3,1,4,3,0,5,0,4
180,2025-26,Euroleague,ALEC PETERS,OLY,OLY,"2025-12-26, VIR vs OLY",16,13,3,3,0,2,7,7,5,1,6,1,0,1,0,2
180,2025-26,Euroleague,NIKOLA MILUTINOV,OLY,OLY,"2025-12-26, VIR vs OLY",27,13,4,8,0,0,5,6,4,5,9,5,1,2,0,2
180,2025-26,Euroleague,DONTA HALL,OLY,OLY,"2025-12-26, VIR vs OLY",13,2,1,1,0,0,0,0,0,0,0,2,0,2,2,2
180,2025-26,Euroleague,EVAN FOURNIER,OLY,OLY,"2025-12-26, VIR vs OLY",28,21,0,4,7,10,0,0,1,0,1,0,1,1,0,3
181,2025-26,Euroleague,KEVIN PUNTER,BAR,BAR,"2025-12-30, BAR vs MCO",30,8,2,7,0,5,4,4,2,0,2,4,2,3,0,1
181,2025-26,Euroleague,JUANI MARCOS,BAR,BAR,"2025-12-30, BAR vs MCO",6,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1
181,2025-26,Euroleague,MYLES CALE,BAR,BAR,"2025-12-30, BAR vs MCO",18,7,2,2,1,1,0,0,2,1,3,1,1,1,0,2
181,2025-26,Euroleague,MILES NORRIS,BAR,BAR,"2025-12-30, BAR vs MCO",29,14,1,2,4,7,0,0,3,1,4,2,0,0,0,2
181,2025-26,Euroleague,JAN VESELY,BAR,BAR,"2025-12-30, BAR vs MCO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
181,2025-26,Euroleague,DARIO BRIZUELA,BAR,BAR,"2025-12-30, BAR vs MCO",28,25,10,12,1,5,2,2,1,0,1,0,1,0,0,2
181,2025-26,Euroleague,TOMAS SATORANSKY,BAR,BAR,"2025-12-30, BAR vs MCO",24,2,1,2,0,2,0,0,3,1,4,4,0,2,0,2
181,2025-26,Euroleague,WILLY HERNANGOMEZ,BAR,BAR,"2025-12-30, BAR vs MCO",19,7,3,5,0,0,1,2,2,1,3,0,0,0,0,2
181,2025-26,Euroleague,YOUSSOUPHA FALL,BAR,BAR,"2025-12-30, BAR vs MCO",15,8,4,4,0,0,0,0,3,3,6,0,0,0,0,3
181,2025-26,Euroleague,NICOLAS LAPROVITTOLA,BAR,BAR,"2025-12-30, BAR vs MCO",11,2,0,2,0,3,2,2,0,0,0,1,0,1,0,2
181,2025-26,Euroleague,JOEL PARRA,BAR,BAR,"2025-12-30, BAR vs MCO",15,1,0,0,0,3,1,2,3,0,3,0,0,0,0,1
181,2025-26,Euroleague,ELIE OKOBO,MCO,MCO,"2025-12-30, BAR vs MCO",22,12,3,8,2,3,0,0,4,0,4,5,1,1,0,4
181,2025-26,Euroleague,JARON BLOSSOMGAME,MCO,MCO,"2025-12-30, BAR vs MCO",18,2,1,2,0,1,0,0,5,0,5,2,0,0,0,2
181,2025-26,Euroleague,DANIEL THEIS,MCO,MCO,"2025-12-30, BAR vs MCO",16,7,3,4,0,2,1,1,1,3,4,3,0,3,1,3
181,2025-26,Euroleague,ALPHA DIALLO,MCO,MCO,"2025-12-30, BAR vs MCO",29,9,4,5,0,1,1,1,4,0,4,0,3,3,1,2
181,2025-26,Euroleague,KEVARRIUS HAYES,MCO,MCO,"2025-12-30, BAR vs MCO",23,15,6,7,0,0,3,5,1,4,5,1,2,0,2,2
181,2025-26,Euroleague,TERRY TARPEY,MCO,MCO,"2025-12-30, BAR vs MCO",5,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1
181,2025-26,Euroleague,NEMANJA NEDOVIC,MCO,MCO,"2025-12-30, BAR vs MCO",12,8,0,0,2,3,2,2,1,0,1,1,0,1,0,3
181,2025-26,Euroleague,MATTHEW STRAZEL,MCO,MCO,"2025-12-30, BAR vs MCO",23,5,1,2,1,4,0,0,1,0,1,2,0,2,0,2
181,2025-26,Euroleague,NIKOLA MIROTIC,MCO,MCO,"2025-12-30, BAR vs MCO",22,13,3,6,2,4,1,1,2,2,4,0,0,0,0,1
181,2025-26,Euroleague,MIKE JAMES,MCO,MCO,"2025-12-30, BAR vs MCO",29,19,4,13,2,3,5,6,3,1,4,5,0,1,0,0
182,2025-26,Euroleague,JOHNATHAN MOTLEY,HTA,HTA,"2025-12-30, HTA vs ZAL",18,10,2,2,2,3,0,0,3,0,3,2,0,1,0,3
182,2025-26,Euroleague,CHRIS JONES,HTA,HTA,"2025-12-30, HTA vs ZAL",20,18,5,6,2,4,2,3,0,0,0,5,0,1,0,2
182,2025-26,Euroleague,ANTONIO BLAKENEY,HTA,HTA,"2025-12-30, HTA vs ZAL",27,9,3,4,1,6,0,0,2,0,2,0,0,0,0,1
182,2025-26,Euroleague,ELIJAH BRYANT,HTA,HTA,"2025-12-30, HTA vs ZAL",29,14,5,9,1,2,1,1,3,1,4,1,0,0,0,3
182,2025-26,Euroleague,TYLER ENNIS,HTA,HTA,"2025-12-30, HTA vs ZAL",5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
182,2025-26,Euroleague,COLLIN MALCOLM,HTA,HTA,"2025-12-30, HTA vs ZAL",26,4,2,5,0,2,0,0,0,0,0,0,0,0,0,0
182,2025-26,Euroleague,ISH WAINRIGHT,HTA,HTA,"2025-12-30, HTA vs ZAL",33,9,0,1,3,6,0,0,3,0,3,6,2,0,0,2
182,2025-26,Euroleague,DAN OTURU,HTA,HTA,"2025-12-30, HTA vs ZAL",22,12,4,6,0,0,4,6,1,1,2,1,2,2,3,1
182,2025-26,Euroleague,YAM MADAR,HTA,HTA,"2025-12-30, HTA vs ZAL",19,4,1,4,0,3,2,2,2,1,3,5,2,0,0,4
182,2025-26,Euroleague,NIGEL WILLIAMS-GOSS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",26,17,6,13,1,2,2,3,2,0,2,4,0,2,0,3
182,2025-26,Euroleague,SYLVAIN FRANCISCO,ZAL,ZAL,"2025-12-30, HTA vs ZAL",26,13,4,7,1,3,2,4,2,0,2,8,0,3,0,1
182,2025-26,Euroleague,MOSES WRIGHT,ZAL,ZAL,"2025-12-30, HTA vs ZAL",24,15,5,8,1,2,2,2,2,1,3,0,1,1,0,3
182,2025-26,Euroleague,IGNAS BRAZDEIKIS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",16,10,1,3,2,2,2,2,2,1,3,0,0,1,0,2
182,2025-26,Euroleague,AZUOLAS TUBELIS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",24,12,5,7,0,1,2,2,6,2,8,0,0,1,0,3
182,2025-26,Euroleague,MAODO LO,ZAL,ZAL,"2025-12-30, HTA vs ZAL",12,8,2,3,1,1,1,1,1,1,2,0,0,0,0,0
182,2025-26,Euroleague,DUSTIN SLEVA,ZAL,ZAL,"2025-12-30, HTA vs ZAL",27,7,1,1,1,3,2,2,4,2,6,2,0,0,0,2
182,2025-26,Euroleague,LAURYNAS BIRUTIS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",5,0,0,1,0,0,0,0,2,0,2,1,0,1,0,1
182,2025-26,Euroleague,ARNAS BUTKEVICIUS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",21,9,3,4,1,1,0,0,0,0,0,0,0,0,1,3
182,2025-26,Euroleague,EDGARAS ULANOVAS,ZAL,ZAL,"2025-12-30, HTA vs ZAL",19,2,1,4,0,0,0,0,3,1,4,2,1,0,0,1
183,2025-26,Euroleague,ZACHARY SELJAAS,ASV,ASV,"2025-12-30, ASV vs PRS",12,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0
183,2025-26,Euroleague,SHAQUILLE HARRISON,ASV,ASV,"2025-12-30, ASV vs PRS",16,10,2,5,2,5,0,0,4,1,5,1,0,0,0,2
183,2025-26,Euroleague,THOMAS HEURTEL,ASV,ASV,"2025-12-30, ASV vs PRS",24,8,1,6,1,3,3,4,1,0,1,8,1,2,0,3
183,2025-26,Euroleague,MELVIN AJINCA,ASV,ASV,"2025-12-30, ASV vs PRS",11,0,0,0,0,2,0,0,1,2,3,2,0,2,0,2
183,2025-26,Euroleague,BODIAN MASSA,ASV,ASV,"2025-12-30, ASV vs PRS",21,8,4,6,0,0,0,1,1,5,6,1,0,1,0,4
183,2025-26,Euroleague,EDWIN JACKSON,ASV,ASV,"2025-12-30, ASV vs PRS",11,1,0,0,0,1,1,2,1,0,1,1,0,1,0,1
183,2025-26,Euroleague,NANDO DE COLO,ASV,ASV,"2025-12-30, ASV vs PRS",21,17,2,5,3,6,4,4,3,2,5,5,0,1,0,1
183,2025-26,Euroleague,DAVID LIGHTY,ASV,ASV,"2025-12-30, ASV vs PRS",8,2,1,1,0,0,0,0,1,0,1,0,0,1,0,1
183,2025-26,Euroleague,MBAYE NDIAYE,ASV,ASV,"2025-12-30, ASV vs PRS",26,9,4,6,0,1,1,4,4,5,9,2,4,2,1,3
183,2025-26,Euroleague,GLYNN WATSON,ASV,ASV,"2025-12-30, ASV vs PRS",29,28,4,7,5,8,5,7,3,0,3,1,0,1,1,4
183,2025-26,Euroleague,BASTIEN VAUTIER,ASV,ASV,"2025-12-30, ASV vs PRS",14,7,3,7,0,0,1,2,2,2,4,0,1,0,0,5
183,2025-26,Euroleague,ARMEL TRAORE,ASV,ASV,"2025-12-30, ASV vs PRS",7,4,1,1,0,1,2,2,1,1,2,0,0,2,0,1
183,2025-26,Euroleague,NADIR HIFI,PRS,PRS,"2025-12-30, ASV vs PRS",27,26,3,6,3,8,11,15,3,1,4,7,0,3,0,2
183,2025-26,Euroleague,LEOPOLD CAVALIERE,PRS,PRS,"2025-12-30, ASV vs PRS",9,5,1,3,1,1,0,0,3,2,5,1,0,1,1,3
183,2025-26,Euroleague,JUSTIN ROBINSON,PRS,PRS,"2025-12-30, ASV vs PRS",13,8,1,6,0,2,6,7,2,0,2,5,1,1,0,3
183,2025-26,Euroleague,SEBASTIAN HERRERA,PRS,PRS,"2025-12-30, ASV vs PRS",19,11,1,1,3,8,0,0,2,2,4,0,0,0,0,1
183,2025-26,Euroleague,LAMAR STEVENS,PRS,PRS,"2025-12-30, ASV vs PRS",23,5,0,3,1,2,2,2,3,4,7,1,1,3,0,3
183,2025-26,Euroleague,ALLAN DOKOSSI,PRS,PRS,"2025-12-30, ASV vs PRS",14,6,3,3,0,0,0,0,1,0,1,0,2,3,0,4
183,2025-26,Euroleague,MOUHAMED FAYE,PRS,PRS,"2025-12-30, ASV vs PRS",19,8,2,2,0,0,4,8,2,2,4,0,1,0,1,3
183,2025-26,Euroleague,JEREMY MORGAN,PRS,PRS,"2025-12-30, ASV vs PRS",19,6,0,0,2,6,0,0,4,3,7,2,2,0,0,2
183,2025-26,Euroleague,AMATH M'BAYE,PRS,PRS,"2025-12-30, ASV vs PRS",15,2,0,0,0,3,2,2,1,0,1,2,0,3,0,1
183,2025-26,Euroleague,YAKUBA OUATTARA,PRS,PRS,"2025-12-30, ASV vs PRS",21,2,1,3,0,2,0,0,2,1,3,1,0,0,0,2
183,2025-26,Euroleague,DEREK WILLIS,PRS,PRS,"2025-12-30, ASV vs PRS",19,10,1,2,2,4,2,2,0,0,0,2,1,0,0,2
184,2025-26,Euroleague,BRANCOU BADIO,PAM,PAM,"2025-12-30, PAM vs PAR",24,14,0,3,4,8,2,2,0,1,1,3,1,3,0,2
184,2025-26,Euroleague,KAMERON TAYLOR,PAM,PAM,"2025-12-30, PAM vs PAR",25,2,0,3,0,3,2,2,1,0,1,2,2,1,0,2
184,2025-26,Euroleague,JOSEP PUERTO,PAM,PAM,"2025-12-30, PAM vs PAR",15,0,0,0,0,2,0,0,2,0,2,1,0,1,0,1
184,2025-26,Euroleague,NATHAN REUVERS,PAM,PAM,"2025-12-30, PAM vs PAR",22,14,4,6,2,5,0,0,4,3,7,0,0,0,1,2
184,2025-26,Euroleague,JAIME PRADILLA,PAM,PAM,"2025-12-30, PAM vs PAR",23,11,4,7,1,3,0,0,6,1,7,2,0,0,0,2
184,2025-26,Euroleague,BRAXTON KEY,PAM,PAM,"2025-12-30, PAM vs PAR",5,1,0,0,0,0,1,2,0,0,0,1,0,1,0,2
184,2025-26,Euroleague,JEAN MONTERO,PAM,PAM,"2025-12-30, PAM vs PAR",18,13,1,1,1,4,8,10,3,0,3,0,0,2,0,0
184,2025-26,Euroleague,OMARI MOORE,PAM,PAM,"2025-12-30, PAM vs PAR",16,0,0,3,0,1,0,0,1,1,2,2,1,1,0,0
184,2025-26,Euroleague,NEAL SAKO,PAM,PAM,"2025-12-30, PAM vs PAR",14,5,1,1,0,0,3,6,2,5,7,1,2,0,0,0
184,2025-26,Euroleague,DARIUS THOMPSON,PAM,PAM,"2025-12-30, PAM vs PAR",22,17,4,4,3,8,0,0,2,1,3,6,3,1,0,1
184,2025-26,Euroleague,MATTHEW COSTELLO,PAM,PAM,"2025-12-30, PAM vs PAR",16,9,0,1,3,3,0,0,1,1,2,0,0,0,1,3
184,2025-26,Euroleague,DUANE WASHINGTON,PAR,PAR,"2025-12-30, PAM vs PAR",9,7,2,5,1,1,0,0,0,0,0,0,0,3,0,1
184,2025-26,Euroleague,DYLAN OSETKOWSKI,PAR,PAR,"2025-12-30, PAM vs PAR",18,6,0,1,2,3,0,0,2,0,2,3,0,0,0,2
184,2025-26,Euroleague,VANJA MARINKOVIC,PAR,PAR,"2025-12-30, PAM vs PAR",19,0,0,1,0,4,0,0,1,0,1,1,1,0,0,1
184,2025-26,Euroleague,STERLING BROWN,PAR,PAR,"2025-12-30, PAM vs PAR",29,15,3,6,3,8,0,0,0,2,2,2,0,4,0,2
184,2025-26,Euroleague,CAMERON PAYNE,PAR,PAR,"2025-12-30, PAM vs PAR",15,6,1,2,1,4,1,1,1,0,1,4,1,1,0,4
184,2025-26,Euroleague,ISAAC BONGA,PAR,PAR,"2025-12-30, PAM vs PAR",29,17,4,5,1,3,6,9,5,2,7,2,2,3,1,2
184,2025-26,Euroleague,ARIJAN LAKIC,PAR,PAR,"2025-12-30, PAM vs PAR",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2025-26,Euroleague,JABARI PARKER,PAR,PAR,"2025-12-30, PAM vs PAR",19,7,2,3,1,3,0,0,3,1,4,1,0,0,0,2
184,2025-26,Euroleague,BRUNO FERNANDO,PAR,PAR,"2025-12-30, PAM vs PAR",12,6,3,3,0,0,0,0,2,1,3,0,1,1,1,3
184,2025-26,Euroleague,NICK CALATHES,PAR,PAR,"2025-12-30, PAM vs PAR",22,0,0,1,0,1,0,0,4,0,4,6,1,0,0,3
184,2025-26,Euroleague,TYRIQUE JONES,PAR,PAR,"2025-12-30, PAM vs PAR",26,9,4,5,0,0,1,1,6,0,6,1,1,2,1,3
185,2025-26,Euroleague,RODRIGUE BEAUBOIS,IST,IST,"2026-01-02, IST vs RED",21,8,4,5,0,3,0,0,0,0,0,1,3,1,0,2
185,2025-26,Euroleague,SEHMUS HAZER,IST,IST,"2026-01-02, IST vs RED",8,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
185,2025-26,Euroleague,JORDAN LOYD,IST,IST,"2026-01-02, IST vs RED",20,0,0,1,0,2,0,0,1,0,1,3,1,3,0,1
185,2025-26,Euroleague,NICK WEILER-BABB,IST,IST,"2026-01-02, IST vs RED",30,17,2,2,2,4,7,8,6,0,6,2,5,1,0,2
185,2025-26,Euroleague,ISAIA CORDINIER,IST,IST,"2026-01-02, IST vs RED",22,3,1,4,0,4,1,2,3,0,3,5,3,2,0,1
185,2025-26,Euroleague,ROLANDS SMITS,IST,IST,"2026-01-02, IST vs RED",16,2,1,1,0,2,0,0,0,0,0,1,0,0,0,0
185,2025-26,Euroleague,PJ DOZIER,IST,IST,"2026-01-02, IST vs RED",19,3,1,6,0,3,1,1,0,0,0,1,1,2,0,4
185,2025-26,Euroleague,VINCENT POIRIER,IST,IST,"2026-01-02, IST vs RED",12,6,3,4,0,0,0,0,2,0,2,0,1,2,0,2
185,2025-26,Euroleague,COLE SWIDER,IST,IST,"2026-01-02, IST vs RED",12,13,3,3,2,6,1,1,2,0,2,1,0,1,0,2
185,2025-26,Euroleague,ERCAN OSMANI,IST,IST,"2026-01-02, IST vs RED",15,2,0,1,0,1,2,2,1,1,2,2,0,3,0,1
185,2025-26,Euroleague,KAI JONES,IST,IST,"2026-01-02, IST vs RED",23,11,5,5,0,0,1,1,2,2,4,1,1,2,1,1
185,2025-26,Euroleague,CODI MILLER-MCINTYRE,RED,RED,"2026-01-02, IST vs RED",27,2,1,2,0,2,0,0,6,1,7,9,1,6,0,2
185,2025-26,Euroleague,JARED BUTLER,RED,RED,"2026-01-02, IST vs RED",27,10,2,2,2,5,0,0,3,1,4,6,1,5,0,1
185,2025-26,Euroleague,DEJAN DAVIDOVAC,RED,RED,"2026-01-02, IST vs RED",12,2,1,1,0,0,0,0,1,1,2,0,0,1,1,3
185,2025-26,Euroleague,NIKOLA KALINIC,RED,RED,"2026-01-02, IST vs RED",14,4,0,0,1,1,1,1,1,0,1,0,1,1,0,2
185,2025-26,Euroleague,EBUKA IZUNDU,RED,RED,"2026-01-02, IST vs RED",11,11,4,5,0,0,3,3,0,1,1,0,0,0,0,2
185,2025-26,Euroleague,DONATAS MOTIEJUNAS,RED,RED,"2026-01-02, IST vs RED",15,7,3,4,0,0,1,2,1,0,1,1,0,0,0,0
185,2025-26,Euroleague,JORDAN NWORA,RED,RED,"2026-01-02, IST vs RED",26,24,4,5,5,7,1,1,5,0,5,1,2,3,0,1
185,2025-26,Euroleague,SEMI OJELEYE,RED,RED,"2026-01-02, IST vs RED",24,11,3,5,1,3,2,2,2,2,4,5,1,2,0,3
185,2025-26,Euroleague,CHIMA MONEKE,RED,RED,"2026-01-02, IST vs RED",29,16,7,9,0,2,2,2,8,0,8,1,2,2,1,1
185,2025-26,Euroleague,YAGO DOS SANTOS,RED,RED,"2026-01-02, IST vs RED",14,0,0,1,0,3,0,0,2,0,2,5,0,3,0,1
186,2025-26,Euroleague,MARKUS HOWARD,BAS,BAS,"2026-01-02, BAS vs ULK",23,12,2,5,1,7,5,7,1,0,1,0,0,0,0,1
186,2025-26,Euroleague,MAMADI DIAKITE,BAS,BAS,"2026-01-02, BAS vs ULK",19,6,2,5,0,2,2,2,1,4,5,0,0,2,1,2
186,2025-26,Euroleague,KOBI SIMMONS,BAS,BAS,"2026-01-02, BAS vs ULK",25,16,6,8,1,5,1,1,1,2,3,3,1,1,0,3
186,2025-26,Euroleague,EUGENE OMORUYI,BAS,BAS,"2026-01-02, BAS vs ULK",17,12,2,3,2,3,2,2,2,0,2,1,0,1,0,1
186,2025-26,Euroleague,RODIONS KURUCS,BAS,BAS,"2026-01-02, BAS vs ULK",21,11,2,2,1,4,4,8,2,3,5,1,0,3,0,4
186,2025-26,Euroleague,TIMOTHE LUWAWU-CABARROT,BAS,BAS,"2026-01-02, BAS vs ULK",26,20,3,8,2,6,8,8,4,3,7,2,0,1,0,1
186,2025-26,Euroleague,MATTEO SPAGNOLO,BAS,BAS,"2026-01-02, BAS vs ULK",18,11,2,4,2,3,1,1,1,0,1,1,1,0,0,3
186,2025-26,Euroleague,TRENT FORREST,BAS,BAS,"2026-01-02, BAS vs ULK",9,0,0,2,0,0,0,0,0,0,0,4,0,0,0,1
186,2025-26,Euroleague,GYTIS RADZEVICIUS,BAS,BAS,"2026-01-02, BAS vs ULK",16,5,1,2,1,1,0,1,1,0,1,0,0,0,0,1
186,2025-26,Euroleague,KHALIFA DIOP,BAS,BAS,"2026-01-02, BAS vs ULK",16,0,0,0,0,0,0,0,3,3,6,0,0,1,0,4
186,2025-26,Euroleague,CLEMENT FRISCH,BAS,BAS,"2026-01-02, BAS vs ULK",7,0,0,0,0,0,0,0,2,1,3,1,0,1,0,1
186,2025-26,Euroleague,STEFAN JOKSIMOVIC,BAS,BAS,"2026-01-02, BAS vs ULK",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,2025-26,Euroleague,ARMANDO BACOT JR.,ULK,ULK,"2026-01-02, BAS vs ULK",9,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2
186,2025-26,Euroleague,WADE BALDWIN IV,ULK,ULK,"2026-01-02, BAS vs ULK",28,24,7,14,2,4,4,5,3,1,4,7,0,1,1,1
186,2025-26,Euroleague,NICOLO MELLI,ULK,ULK,"2026-01-02, BAS vs ULK",24,17,2,2,4,8,1,2,7,0,7,0,0,0,1,3
186,2025-26,Euroleague,TALEN HORTON TUCKER,ULK,ULK,"2026-01-02, BAS vs ULK",14,12,5,7,0,1,2,2,2,0,2,2,2,0,0,2
186,2025-26,Euroleague,BRANDON BOSTON JR.,ULK,ULK,"2026-01-02, BAS vs ULK",22,7,2,2,1,3,0,0,2,1,3,1,1,0,0,3
186,2025-26,Euroleague,TARIK BIBEROVIC,ULK,ULK,"2026-01-02, BAS vs ULK",24,16,4,5,2,3,2,2,5,0,5,1,0,1,0,3
186,2025-26,Euroleague,MIKAEL JANTUNEN,ULK,ULK,"2026-01-02, BAS vs ULK",13,4,0,0,0,0,4,5,1,1,2,0,0,0,0,5
186,2025-26,Euroleague,DEVON HALL,ULK,ULK,"2026-01-02, BAS vs ULK",27,4,1,6,0,1,2,2,1,2,3,3,1,0,0,2
186,2025-26,Euroleague,BONZIE COLSON,ULK,ULK,"2026-01-02, BAS vs ULK",24,16,2,4,4,6,0,0,3,1,4,1,0,0,0,2
186,2025-26,Euroleague,KHEM BIRCH,ULK,ULK,"2026-01-02, BAS vs ULK",15,8,2,4,0,0,4,4,1,4,5,0,0,1,0,5
187,2025-26,Euroleague,OSCAR DA SILVA,MUN,MUN,"2026-01-02, MUN vs TEL",26,10,4,7,0,1,2,2,3,4,7,4,1,2,0,3
187,2025-26,Euroleague,XAVIER RATHAN-MAYES,MUN,MUN,"2026-01-02, MUN vs TEL",13,6,1,3,1,2,1,2,0,0,0,2,1,0,0,1
187,2025-26,Euroleague,NIELS GIFFEY,MUN,MUN,"2026-01-02, MUN vs TEL",15,7,1,2,1,4,2,2,0,0,0,1,0,0,0,2
187,2025-26,Euroleague,JOHANNES VOIGTMANN,MUN,MUN,"2026-01-02, MUN vs TEL",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2025-26,Euroleague,JUSTINIAN JESSUP,MUN,MUN,"2026-01-02, MUN vs TEL",20,12,3,3,1,2,3,3,4,1,5,0,0,2,0,2
187,2025-26,Euroleague,VLADIMIR LUCIC,MUN,MUN,"2026-01-02, MUN vs TEL",24,17,6,7,0,3,5,5,5,2,7,2,0,1,0,3
187,2025-26,Euroleague,ANDREAS OBST,MUN,MUN,"2026-01-02, MUN vs TEL",24,15,2,3,3,9,2,3,2,0,2,3,0,0,0,3
187,2025-26,Euroleague,STEFAN JOVIC,MUN,MUN,"2026-01-02, MUN vs TEL",18,7,2,3,1,2,0,0,4,0,4,6,2,1,0,2
187,2025-26,Euroleague,JUSTUS HOLLATZ,MUN,MUN,"2026-01-02, MUN vs TEL",22,3,0,0,1,2,0,0,3,0,3,3,2,1,0,4
187,2025-26,Euroleague,WENYEN GABRIEL,MUN,MUN,"2026-01-02, MUN vs TEL",19,0,0,2,0,0,0,0,0,0,0,1,1,0,1,4
187,2025-26,Euroleague,DAVID MCCORMACK,MUN,MUN,"2026-01-02, MUN vs TEL",18,18,7,9,0,0,4,7,4,3,7,3,1,1,0,3
187,2025-26,Euroleague,IFFE LUNDBERG,TEL,TEL,"2026-01-02, MUN vs TEL",26,8,1,2,0,4,6,7,1,0,1,3,0,4,0,0
187,2025-26,Euroleague,JAYLEN HOARD,TEL,TEL,"2026-01-02, MUN vs TEL",25,9,2,5,0,1,5,5,3,2,5,0,0,0,0,1
187,2025-26,Euroleague,JIMMY CLARK III,TEL,TEL,"2026-01-02, MUN vs TEL",19,5,1,2,1,5,0,0,1,0,1,4,1,4,0,1
187,2025-26,Euroleague,MARCIO SANTOS,TEL,TEL,"2026-01-02, MUN vs TEL",6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
187,2025-26,Euroleague,GUR LAVI,TEL,TEL,"2026-01-02, MUN vs TEL",11,2,1,1,0,2,0,0,1,0,1,1,0,1,0,0
187,2025-26,Euroleague,LONNIE WALKER IV,TEL,TEL,"2026-01-02, MUN vs TEL",7,3,0,0,0,2,3,3,0,0,0,1,0,0,0,2
187,2025-26,Euroleague,ROMAN SORKIN,TEL,TEL,"2026-01-02, MUN vs TEL",25,9,3,5,0,1,3,4,3,2,5,2,2,2,1,4
187,2025-26,Euroleague,O'SHAE J BRISSETT,TEL,TEL,"2026-01-02, MUN vs TEL",23,13,2,3,2,3,3,3,5,0,5,0,0,1,0,2
187,2025-26,Euroleague,WILLIAM RAYMAN,TEL,TEL,"2026-01-02, MUN vs TEL",15,5,1,1,1,1,0,2,3,1,4,0,0,0,1,1
187,2025-26,Euroleague,TJ LEAF,TEL,TEL,"2026-01-02, MUN vs TEL",16,9,3,6,0,0,3,3,0,0,0,0,0,1,0,3
187,2025-26,Euroleague,TAMIR BLATT,TEL,TEL,"2026-01-02, MUN vs TEL",27,8,1,2,2,5,0,0,3,1,4,4,0,4,0,1
188,2025-26,Euroleague,TJ SHORTS,PAN,PAN,"2026-01-02, PAN vs OLY",5,2,1,2,0,0,0,0,0,0,0,2,0,2,0,2
188,2025-26,Euroleague,PANAGIOTIS KALAITZAKIS,PAN,PAN,"2026-01-02, PAN vs OLY",5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
188,2025-26,Euroleague,CEDI OSMAN,PAN,PAN,"2026-01-02, PAN vs OLY",24,13,4,6,0,6,5,5,3,0,3,2,0,1,0,1
188,2025-26,Euroleague,KOSTAS SLOUKAS,PAN,PAN,"2026-01-02, PAN vs OLY",19,5,1,6,0,1,3,3,3,1,4,2,1,1,0,5
188,2025-26,Euroleague,NIKOLAOS ROGKAVOPOULOS,PAN,PAN,"2026-01-02, PAN vs OLY",21,10,2,3,2,5,0,0,1,1,2,0,0,0,0,3
188,2025-26,Euroleague,JERIAN GRANT,PAN,PAN,"2026-01-02, PAN vs OLY",27,7,0,1,2,2,1,2,1,1,2,2,1,0,0,2
188,2025-26,Euroleague,KENDRICK NUNN,PAN,PAN,"2026-01-02, PAN vs OLY",36,32,8,8,3,9,7,7,2,3,5,6,2,2,0,3
188,2025-26,Euroleague,KENNETH FARIED,PAN,PAN,"2026-01-02, PAN vs OLY",19,9,4,5,0,0,1,1,4,1,5,0,0,1,1,3
188,2025-26,Euroleague,JUANCHO HERNANGOMEZ,PAN,PAN,"2026-01-02, PAN vs OLY",21,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0
