"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","TOV","BLK","PF"
"1728",104531,"2025-26","ACB","DANI DIEZ","RECOLETAS SALUD SAN PABLO BURGOS","2025-12-06, BUR vs UCM",21,2,1,1,0,1,0,0,1,1,2,1,0,1,0,1
"1729",104531,"2025-26","ACB","RAUL NETO","RECOLETAS SALUD SAN PABLO BURGOS","2025-12-06, BUR vs UCM",19,8,1,6,0,0,6,8,3,0,3,4,1,1,0,2
"1730",104531,"2025-26","ACB","LEO MEINDL","RECOLETAS SALUD SAN PABLO BURGOS","2025-12-06, BUR vs UCM",20,10,2,5,2,3,0,0,6,2,8,1,0,0,0,2
"1731",104531,"2025-26","ACB","ETHAN HAPP","RECOLETAS SALUD SAN PABLO BURGOS","2025-12-06, BUR vs UCM",19,6,1,6,0,0,4,8,1,1,2,3,2,0,0,0
"1732",104531,"2025-26","ACB","DEVONTAE CACOK","UCAM MURCIA","2025-12-06, BUR vs UCM",21,19,9,11,0,0,1,4,6,2,8,3,1,1,0,3
"1733",104531,"2025-26","ACB","SANDER RAIESTE","UCAM MURCIA","2025-12-06, BUR vs UCM",21,12,0,1,2,3,6,10,6,3,9,2,0,1,0,4
"1734",104531,"2025-26","ACB","DAVID DEJULIUS","UCAM MURCIA","2025-12-06, BUR vs UCM",26,15,4,7,2,6,1,2,1,0,1,3,0,4,0,2
"1735",104531,"2025-26","ACB","DYLAN ENNIS","UCAM MURCIA","2025-12-06, BUR vs UCM",27,17,4,8,3,8,0,0,3,0,3,4,1,2,0,4
"1736",104531,"2025-26","ACB","TONI NAKIC","UCAM MURCIA","2025-12-06, BUR vs UCM",27,11,0,0,3,4,2,2,0,1,1,3,0,2,0,3
"1737",104531,"2025-26","ACB","MICHAEL FORREST","UCAM MURCIA","2025-12-06, BUR vs UCM",20,17,2,3,3,5,4,5,3,0,3,6,0,1,0,2
"1738",104531,"2025-26","ACB","DANI GARCIA","UCAM MURCIA","2025-12-06, BUR vs UCM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1739",104531,"2025-26","ACB","HOWARD SANT-ROOS","UCAM MURCIA","2025-12-06, BUR vs UCM",27,14,5,6,0,0,4,4,7,1,8,3,3,0,0,1
"1740",104531,"2025-26","ACB","WILHELM FALK","UCAM MURCIA","2025-12-06, BUR vs UCM",5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
"1741",104531,"2025-26","ACB","EMANUEL CATE","UCAM MURCIA","2025-12-06, BUR vs UCM",12,3,1,2,0,0,1,2,0,2,2,1,0,1,1,3
"1742",104531,"2025-26","ACB","MOUSSA DIAGNE","UCAM MURCIA","2025-12-06, BUR vs UCM",6,2,0,0,0,0,2,2,1,0,1,0,0,0,0,0
"1743",104531,"2025-26","ACB","ZACH HICKS","UCAM MURCIA","2025-12-06, BUR vs UCM",8,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1
"1744",104532,"2025-26","ACB","JAMES BATEMON","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",14,7,2,2,1,3,0,0,0,0,0,2,0,2,0,0
"1745",104532,"2025-26","ACB","MELVIN EJIM","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",22,17,5,7,1,3,4,5,4,1,5,0,0,2,1,5
"1746",104532,"2025-26","ACB","CALEB AGADA","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",23,7,1,6,1,4,2,2,4,1,5,3,0,4,0,5
"1747",104532,"2025-26","ACB","GYORGY GOLOMAN","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",5,4,1,2,0,0,2,2,0,0,0,0,2,0,0,0
"1748",104532,"2025-26","ACB","MILLAN JIMENEZ","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",19,7,0,0,2,3,1,2,4,0,4,1,2,1,0,1
"1749",104532,"2025-26","ACB","COREY WALDEN","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",21,3,1,3,0,3,1,2,1,3,4,1,0,3,0,5
"1750",104532,"2025-26","ACB","ORIOL PAULI","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",29,9,1,4,1,2,4,5,4,0,4,3,2,1,0,2
"1751",104532,"2025-26","ACB","KRISTERS ZORIKS","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",8,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0
"1752",104532,"2025-26","ACB","ATOUMANE DIAGNE","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",16,10,3,4,0,0,4,5,4,2,6,1,0,0,2,2
"1753",104532,"2025-26","ACB","MIKEL SANZ","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"1754",104532,"2025-26","ACB","JOHN SHURNA","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",22,13,5,6,1,3,0,0,2,1,3,1,0,0,1,2
"1755",104532,"2025-26","ACB","CAMERON KRUTWIG","HIOPOS LLEIDA","2025-12-06, HIO vs UNI",17,11,3,3,0,0,5,7,1,1,2,4,0,0,0,3
"1756",104532,"2025-26","ACB","TYSON PEREZ","UNICAJA","2025-12-06, HIO vs UNI",20,7,2,3,1,3,0,0,3,1,4,0,2,0,0,3
"1757",104532,"2025-26","ACB","OLEK BALCEROWSKI","UNICAJA","2025-12-06, HIO vs UNI",27,19,6,12,0,0,7,11,5,4,9,3,1,1,0,3
"1758",104532,"2025-26","ACB","TYLER KALINOSKI","UNICAJA","2025-12-06, HIO vs UNI",18,9,2,3,1,4,2,2,2,0,2,0,2,3,1,4
"1759",104532,"2025-26","ACB","JONATHAN BARREIRO","UNICAJA","2025-12-06, HIO vs UNI",12,4,0,1,1,2,1,2,0,0,0,1,0,0,0,1
"1760",104532,"2025-26","ACB","KENDRICK PERRY","UNICAJA","2025-12-06, HIO vs UNI",20,12,2,3,2,5,2,2,1,0,1,5,2,1,0,2
"1761",104532,"2025-26","ACB","CHASE AUDIGE","UNICAJA","2025-12-06, HIO vs UNI",4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"1762",104532,"2025-26","ACB","JAMES WEBB III","UNICAJA","2025-12-06, HIO vs UNI",23,8,1,1,1,2,3,4,3,0,3,0,0,2,0,3
"1763",104532,"2025-26","ACB","ALBERTO DIAZ","UNICAJA","2025-12-06, HIO vs UNI",21,5,1,1,1,2,0,0,2,0,2,3,0,1,0,2
"1764",104532,"2025-26","ACB","NIHAD DJEDOVIC","UNICAJA","2025-12-06, HIO vs UNI",14,8,1,2,2,4,0,0,0,0,0,1,1,0,0,0
"1765",104532,"2025-26","ACB","EMIR SULEJMANOVIC","UNICAJA","2025-12-06, HIO vs UNI",14,4,0,1,1,2,1,2,3,0,3,1,0,0,1,3
"1766",104532,"2025-26","ACB","CHRIS DUARTE","UNICAJA","2025-12-06, HIO vs UNI",20,10,1,5,0,2,8,9,2,0,2,5,1,3,0,2
"1767",104532,"2025-26","ACB","KILLIAN TILLIE","UNICAJA","2025-12-06, HIO vs UNI",9,3,0,4,1,3,0,0,0,3,3,0,0,0,0,2
"1768",104533,"2025-26","ACB","BABATUNDE OLUMUYIWA","COVIRAN GRANADA","2025-12-06, COV vs CAZ",18,7,3,4,0,0,1,1,2,0,2,0,1,1,0,5
"1769",104533,"2025-26","ACB","LLUIS COSTA","COVIRAN GRANADA","2025-12-06, COV vs CAZ",28,11,3,3,1,6,2,2,5,0,5,9,1,3,0,3
"1770",104533,"2025-26","ACB","MATT THOMAS","COVIRAN GRANADA","2025-12-06, COV vs CAZ",33,14,3,5,2,8,2,2,3,1,4,1,1,0,0,4
"1771",104533,"2025-26","ACB","TRAVIS MUNNINGS","COVIRAN GRANADA","2025-12-06, COV vs CAZ",22,6,1,1,1,4,1,1,1,0,1,1,2,2,0,2
"1772",104533,"2025-26","ACB","LUKA BOZIC","COVIRAN GRANADA","2025-12-06, COV vs CAZ",30,21,3,8,1,4,12,15,2,3,5,4,3,3,0,1
"1773",104533,"2025-26","ACB","JONATHAN ROUSSELLE","COVIRAN GRANADA","2025-12-06, COV vs CAZ",22,7,3,5,0,0,1,2,1,0,1,3,2,1,0,3
"1774",104533,"2025-26","ACB","EDU DURAN","COVIRAN GRANADA","2025-12-06, COV vs CAZ",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1775",104533,"2025-26","ACB","PERE TOMAS","COVIRAN GRANADA","2025-12-06, COV vs CAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1776",104533,"2025-26","ACB","WILLIAM HOWARD","COVIRAN GRANADA","2025-12-06, COV vs CAZ",10,2,1,2,0,1,0,0,1,0,1,0,0,0,0,3
"1777",104533,"2025-26","ACB","ZACH HANKINS","COVIRAN GRANADA","2025-12-06, COV vs CAZ",19,12,5,7,0,0,2,4,3,1,4,0,0,1,3,4
"1778",104533,"2025-26","ACB","AMIDA BRIMAH","COVIRAN GRANADA","2025-12-06, COV vs CAZ",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1779",104533,"2025-26","ACB","BEQA BURJANADZE","COVIRAN GRANADA","2025-12-06, COV vs CAZ",13,3,1,1,0,3,1,2,3,0,3,1,0,0,0,4
"1780",104533,"2025-26","ACB","DEVIN ROBINSON","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",27,15,7,13,0,1,1,3,6,1,7,1,2,2,0,4
"1781",104533,"2025-26","ACB","TRAE BELL-HAYNES","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",28,13,4,4,1,2,2,2,3,0,3,3,1,5,1,3
"1782",104533,"2025-26","ACB","ERIK STEVENSON","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",17,0,0,1,0,2,0,0,1,0,1,1,1,1,0,4
"1783",104533,"2025-26","ACB","SANTI YUSTA","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",27,20,3,4,3,7,5,9,2,2,4,4,0,1,0,4
"1784",104533,"2025-26","ACB","BOJAN DUBLJEVIC","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",27,18,5,6,1,3,5,5,6,1,7,2,1,2,1,2
"1785",104533,"2025-26","ACB","MARCO SPISSU","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",18,5,0,1,0,0,5,6,0,0,0,0,0,1,0,2
"1786",104533,"2025-26","ACB","LUCAS LANGARITA","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1787",104533,"2025-26","ACB","MIGUEL GONZALEZ","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",13,0,0,0,0,1,0,0,0,2,2,1,0,0,0,2
"1788",104533,"2025-26","ACB","JAIME FERNANDEZ","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",13,5,1,1,1,3,0,0,2,2,4,0,2,1,0,3
"1789",104533,"2025-26","ACB","JOEL SORIANO","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",4,2,0,2,0,0,2,2,0,0,0,0,0,0,0,0
"1790",104533,"2025-26","ACB","JOAQUIN RODRIGUEZ","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",17,5,0,0,1,4,2,2,2,0,2,8,0,1,1,0
"1791",104533,"2025-26","ACB","CHRIST KOUMADJE","CASADEMONT ZARAGOZA","2025-12-06, COV vs CAZ",9,9,4,4,0,0,1,5,5,1,6,0,1,3,1,3
"1792",104534,"2025-26","ACB","DEREK NEEDHAM","BASQUET GIRONA","2025-12-06, GIR vs BRE",28,10,0,4,3,4,1,1,3,1,4,3,2,6,1,3
"1793",104534,"2025-26","ACB","OTIS LIVINGSTON","BASQUET GIRONA","2025-12-06, GIR vs BRE",15,2,1,1,0,2,0,0,2,1,3,2,0,1,0,5
"1794",104534,"2025-26","ACB","MARTINAS GEBEN","BASQUET GIRONA","2025-12-06, GIR vs BRE",24,10,5,7,0,2,0,2,2,2,4,2,1,2,0,3
"1795",104534,"2025-26","ACB","SERGI MARTINEZ","BASQUET GIRONA","2025-12-06, GIR vs BRE",22,14,4,6,2,5,0,0,1,1,2,2,2,0,0,1
"1796",104534,"2025-26","ACB","MINDAUGAS SUSINSKAS","BASQUET GIRONA","2025-12-06, GIR vs BRE",23,9,0,0,2,5,3,3,4,0,4,1,0,0,0,2
"1797",104534,"2025-26","ACB","PEP BUSQUETS","BASQUET GIRONA","2025-12-06, GIR vs BRE",24,17,3,5,3,4,2,3,6,0,6,1,0,0,0,1
"1798",104534,"2025-26","ACB","SANDER HOLLANDERS","BASQUET GIRONA","2025-12-06, GIR vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1799",104534,"2025-26","ACB","MARK HUGHES","BASQUET GIRONA","2025-12-06, GIR vs BRE",12,4,0,1,1,2,1,2,0,0,0,3,0,2,0,4
"1800",104534,"2025-26","ACB","GUILLEM FERRANDO","BASQUET GIRONA","2025-12-06, GIR vs BRE",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1801",104534,"2025-26","ACB","PEPE VILDOZA","BASQUET GIRONA","2025-12-06, GIR vs BRE",23,19,1,2,5,7,2,2,2,0,2,3,0,2,0,2
"1802",104534,"2025-26","ACB","JUAN FERNANDEZ","BASQUET GIRONA","2025-12-06, GIR vs BRE",16,6,2,2,0,1,2,2,4,1,5,4,3,1,0,1
"1803",104534,"2025-26","ACB","NIKOLA MARIC","BASQUET GIRONA","2025-12-06, GIR vs BRE",11,12,4,4,0,0,4,6,3,1,4,1,0,0,1,1
"1804",104534,"2025-26","ACB","KEANDRE COOK","RIO BREOGAN","2025-12-06, GIR vs BRE",25,12,2,6,1,4,5,5,1,2,3,4,1,1,0,4
"1805",104534,"2025-26","ACB","DEWAYNE RUSSELL","RIO BREOGAN","2025-12-06, GIR vs BRE",19,6,1,3,0,1,4,4,2,0,2,2,2,4,0,4
"1806",104534,"2025-26","ACB","JORDAN SAKHO","RIO BREOGAN","2025-12-06, GIR vs BRE",16,0,0,1,0,0,0,0,2,0,2,1,1,1,1,2
"1807",104534,"2025-26","ACB","DANKO BRANKOVIC","RIO BREOGAN","2025-12-06, GIR vs BRE",17,5,1,3,1,1,0,0,1,3,4,0,1,1,0,3
"1808",104534,"2025-26","ACB","ARTURS KURUCS","RIO BREOGAN","2025-12-06, GIR vs BRE",24,5,2,2,0,6,1,2,3,1,4,1,0,0,0,3
"1809",104534,"2025-26","ACB","BAKARY DIBBA","RIO BREOGAN","2025-12-06, GIR vs BRE",17,12,2,4,1,6,5,6,1,2,3,0,0,1,1,3
"1810",104534,"2025-26","ACB","DRAGAN APIC","RIO BREOGAN","2025-12-06, GIR vs BRE",13,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3
"1811",104534,"2025-26","ACB","FRANCIS ALONSO","RIO BREOGAN","2025-12-06, GIR vs BRE",23,13,1,3,3,8,2,2,0,1,1,1,1,0,0,0
"1812",104534,"2025-26","ACB","ALEKSANDAR ARANITOVIC","RIO BREOGAN","2025-12-06, GIR vs BRE",25,14,2,3,2,5,4,4,5,1,6,1,1,0,0,2
"1813",104534,"2025-26","ACB","DOMINIK MAVRA","RIO BREOGAN","2025-12-06, GIR vs BRE",15,5,0,3,1,1,2,2,0,0,0,2,0,2,0,0
"1814",104534,"2025-26","ACB","ERIK QUINTELA","RIO BREOGAN","2025-12-06, GIR vs BRE",6,8,3,3,0,0,2,3,1,0,1,2,0,0,0,1
"1815",104534,"2025-26","ACB","MIHAJLO ANDRIC","RIO BREOGAN","2025-12-06, GIR vs BRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816",104535,"2025-26","ACB","HENRI DRELL","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",12,4,1,1,0,0,2,2,2,1,3,0,0,1,0,5
"1817",104535,"2025-26","ACB","LUDDE HAKANSON","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",20,16,0,2,4,6,4,4,2,1,3,1,0,2,0,2
"1818",104535,"2025-26","ACB","CAMERON HUNT","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",34,16,5,7,0,4,6,7,1,0,1,3,0,3,1,2
"1819",104535,"2025-26","ACB","SIMON BIRGANDER","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",19,8,4,7,0,0,0,0,7,3,10,1,0,2,2,2
"1820",104535,"2025-26","ACB","ADAM HANGA","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",22,4,2,4,0,3,0,0,2,1,3,0,0,0,0,3
"1821",104535,"2025-26","ACB","YANNICK KRAAG","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",23,9,3,3,1,3,0,0,4,1,5,0,2,2,1,1
"1822",104535,"2025-26","ACB","RICKY RUBIO","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",23,20,6,12,1,3,5,5,2,0,2,5,2,2,0,2
"1823",104535,"2025-26","ACB","GUILLEM VIVES","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"1824",104535,"2025-26","ACB","SAM DEKKER","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1825",104535,"2025-26","ACB","MIGUEL ALLEN","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",10,4,2,2,0,0,0,2,0,1,1,1,0,1,0,1
"1826",104535,"2025-26","ACB","MICHAEL RUZIC","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",15,1,0,1,0,2,1,2,3,2,5,0,1,0,1,2
"1827",104535,"2025-26","ACB","ANTE TOMIC","JOVENTUT BADALONA","2025-12-07, JOV vs BAX",19,1,0,4,0,0,1,2,4,2,6,1,0,1,1,1
"1828",104535,"2025-26","ACB","HUGO BENITEZ","BAXI MANRESA","2025-12-07, JOV vs BAX",28,14,5,14,1,6,1,2,1,3,4,8,3,2,0,2
"1829",104535,"2025-26","ACB","ALEX REYES","BAXI MANRESA","2025-12-07, JOV vs BAX",23,10,0,1,2,8,4,5,3,2,5,0,0,1,0,3
"1830",104535,"2025-26","ACB","MARCIS STEINBERGS","BAXI MANRESA","2025-12-07, JOV vs BAX",20,12,0,1,4,5,0,0,1,1,2,1,0,0,0,4
"1831",104535,"2025-26","ACB","RETIN OBASOHAN","BAXI MANRESA","2025-12-07, JOV vs BAX",27,9,1,6,1,3,4,6,3,0,3,5,1,1,0,5
"1832",104535,"2025-26","ACB","GRANT GOLDEN","BAXI MANRESA","2025-12-07, JOV vs BAX",11,4,2,7,0,0,0,0,0,1,1,1,0,0,0,1
"1833",104535,"2025-26","ACB","KAODIRICHI AKOBUNDU","BAXI MANRESA","2025-12-07, JOV vs BAX",8,3,1,1,0,0,1,2,0,1,1,0,1,0,2,0
"1834",104535,"2025-26","ACB","MAX GASPA","BAXI MANRESA","2025-12-07, JOV vs BAX",19,11,2,3,2,3,1,2,2,1,3,0,0,0,0,2
"1835",104535,"2025-26","ACB","AGUSTIN UBAL","BAXI MANRESA","2025-12-07, JOV vs BAX",16,4,2,3,0,3,0,0,2,1,3,3,1,1,0,1
"1836",104535,"2025-26","ACB","GUSTAV KNUDSEN","BAXI MANRESA","2025-12-07, JOV vs BAX",6,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"1837",104535,"2025-26","ACB","LOUIS OLINDE","BAXI MANRESA","2025-12-07, JOV vs BAX",18,9,4,6,0,1,1,2,1,2,3,0,0,0,0,3
"1838",104535,"2025-26","ACB","PIERRE ORIOLA","BAXI MANRESA","2025-12-07, JOV vs BAX",20,0,0,1,0,0,0,0,8,2,10,0,1,2,0,3
"1839",104535,"2025-26","ACB","GERARD FERNANDEZ","BAXI MANRESA","2025-12-07, JOV vs BAX",3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"1840",104536,"2025-26","ACB","WESLEY VAN BECK","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",24,15,1,1,3,5,4,5,2,0,2,2,0,0,0,3
"1841",104536,"2025-26","ACB","BRUNO FITIPALDO","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",28,5,0,1,0,5,5,5,3,1,4,4,0,4,0,1
"1842",104536,"2025-26","ACB","THOMAS SCRUBB","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",21,8,1,1,2,3,0,0,2,0,2,0,3,1,0,1
"1843",104536,"2025-26","ACB","FRAN GUERRA","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",21,9,4,6,0,0,1,4,3,0,3,3,1,0,0,4
"1844",104536,"2025-26","ACB","AARON DOORNEKAMP","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",21,7,0,0,2,4,1,1,1,2,3,2,1,1,0,3
"1845",104536,"2025-26","ACB","KOSTAS KOSTADINOV","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846",104536,"2025-26","ACB","JAIME FERNANDEZ","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",17,14,3,9,2,5,2,4,1,1,2,2,0,1,0,1
"1847",104536,"2025-26","ACB","DYLAN BORDON","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",10,2,1,4,0,1,0,0,0,0,0,0,3,1,0,1
"1848",104536,"2025-26","ACB","GIORGI SHERMADINI","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",19,4,1,2,0,0,2,2,2,0,2,2,0,2,1,2
"1849",104536,"2025-26","ACB","TIM ABROMAITIS","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1850",104536,"2025-26","ACB","ROKAS GIEDRAITIS","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",20,3,0,1,1,5,0,0,2,0,2,0,2,1,0,0
"1851",104536,"2025-26","ACB","HECTOR ALDERETE","LA LAGUNA TENERIFE","2025-12-07, LLT vs RMB",8,3,0,0,1,1,0,0,1,0,1,1,0,0,0,1
"1852",104536,"2025-26","ACB","DAVID KRAMER","REAL MADRID","2025-12-07, LLT vs RMB",13,5,1,2,1,2,0,0,2,0,2,2,1,0,0,3
"1853",104536,"2025-26","ACB","FACU CAMPAZZO","REAL MADRID","2025-12-07, LLT vs RMB",24,9,2,5,1,4,2,3,2,0,2,3,0,4,0,5
"1854",104536,"2025-26","ACB","GABRIELE PROCIDA","REAL MADRID","2025-12-07, LLT vs RMB",16,4,2,2,0,0,0,0,2,2,4,1,1,2,0,0
"1855",104536,"2025-26","ACB","MARIO HEZONJA","REAL MADRID","2025-12-07, LLT vs RMB",27,17,3,7,3,6,2,3,4,0,4,0,0,4,0,1
"1856",104536,"2025-26","ACB","EDY TAVARES","REAL MADRID","2025-12-07, LLT vs RMB",24,7,3,6,0,0,1,1,4,3,7,0,1,3,1,4
"1857",104536,"2025-26","ACB","CHUMA OKEKE","REAL MADRID","2025-12-07, LLT vs RMB",19,6,0,2,2,4,0,0,2,2,4,0,2,1,1,0
"1858",104536,"2025-26","ACB","THEO MALEDON","REAL MADRID","2025-12-07, LLT vs RMB",15,3,1,4,0,1,1,1,2,1,3,2,0,3,0,2
"1859",104536,"2025-26","ACB","GABRIEL DECK","REAL MADRID","2025-12-07, LLT vs RMB",18,5,0,1,1,2,2,2,4,0,4,0,0,2,0,2
"1860",104536,"2025-26","ACB","USMAN GARUBA","REAL MADRID","2025-12-07, LLT vs RMB",10,2,1,3,0,0,0,0,2,3,5,1,1,1,0,1
"1861",104536,"2025-26","ACB","SERGIO LLULL","REAL MADRID","2025-12-07, LLT vs RMB",17,11,1,1,3,5,0,0,1,0,1,2,0,0,0,1
"1862",104536,"2025-26","ACB","ANDRES FELIZ","REAL MADRID","2025-12-07, LLT vs RMB",10,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1
"1863",104536,"2025-26","ACB","ALEX LEN","REAL MADRID","2025-12-07, LLT vs RMB",7,2,0,1,0,0,2,2,1,1,2,0,0,0,0,1
"1864",104537,"2025-26","ACB","KEVIN PUNTER","BARCA","2025-12-07, BAR vs MBA",24,20,3,4,4,5,2,2,0,0,0,4,2,2,0,1
"1865",104537,"2025-26","ACB","JAN VESELY","BARCA","2025-12-07, BAR vs MBA",18,11,5,5,0,0,1,2,1,0,1,2,1,0,0,3
"1866",104537,"2025-26","ACB","TOMAS SATORANSKY","BARCA","2025-12-07, BAR vs MBA",20,0,0,0,0,2,0,0,3,0,3,4,1,1,0,0
"1867",104537,"2025-26","ACB","WILL CLYBURN","BARCA","2025-12-07, BAR vs MBA",20,12,0,1,3,6,3,4,2,0,2,2,3,1,0,1
"1868",104537,"2025-26","ACB","TORNIKE SHENGELIA","BARCA","2025-12-07, BAR vs MBA",12,9,1,2,2,2,1,2,1,0,1,0,1,2,0,3
"1869",104537,"2025-26","ACB","JUANI MARCOS","BARCA","2025-12-07, BAR vs MBA",20,2,1,3,0,1,0,0,5,0,5,6,2,1,0,2
"1870",104537,"2025-26","ACB","MYLES CALE","BARCA","2025-12-07, BAR vs MBA",20,4,2,2,0,4,0,0,0,1,1,1,1,1,0,1
"1871",104537,"2025-26","ACB","DARIO BRIZUELA","BARCA","2025-12-07, BAR vs MBA",16,7,1,2,1,4,2,2,0,0,0,1,1,1,0,1
"1872",104537,"2025-26","ACB","WILLY HERNANGOMEZ","BARCA","2025-12-07, BAR vs MBA",18,13,4,5,0,0,5,8,3,1,4,1,1,0,0,1
"1873",104537,"2025-26","ACB","YOUSSOUPHA FALL","BARCA","2025-12-07, BAR vs MBA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1874",104537,"2025-26","ACB","NIKOLA KUSTURICA","BARCA","2025-12-07, BAR vs MBA",3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"1875",104537,"2025-26","ACB","JOEL PARRA","BARCA","2025-12-07, BAR vs MBA",25,24,7,7,2,2,4,5,7,2,9,0,1,2,1,2
"1876",104537,"2025-26","ACB","SHANNON EVANS","MORABANC ANDORRA","2025-12-07, BAR vs MBA",25,12,4,5,1,1,1,1,1,0,1,7,0,1,0,2
"1877",104537,"2025-26","ACB","AARON BEST","MORABANC ANDORRA","2025-12-07, BAR vs MBA",21,10,1,3,2,3,2,2,2,1,3,1,0,0,0,4
"1878",104537,"2025-26","ACB","STAN OKOYE","MORABANC ANDORRA","2025-12-07, BAR vs MBA",25,8,0,0,1,5,5,5,0,1,1,1,1,1,0,0
"1879",104537,"2025-26","ACB","YVES PONS","MORABANC ANDORRA","2025-12-07, BAR vs MBA",18,9,1,3,2,3,1,2,0,0,0,0,0,1,0,5
"1880",104537,"2025-26","ACB","ARTEM PUSTOVYI","MORABANC ANDORRA","2025-12-07, BAR vs MBA",19,11,4,10,0,0,3,4,2,2,4,0,0,5,0,2
"1881",104537,"2025-26","ACB","MORRIS UDEZE","MORABANC ANDORRA","2025-12-07, BAR vs MBA",12,3,1,3,0,0,1,1,3,1,4,0,1,2,0,5
"1882",104537,"2025-26","ACB","RAFA LUZ","MORABANC ANDORRA","2025-12-07, BAR vs MBA",13,2,1,2,0,0,0,0,1,0,1,1,0,2,0,0
"1883",104537,"2025-26","ACB","CHUMI ORTEGA","MORABANC ANDORRA","2025-12-07, BAR vs MBA",13,0,0,1,0,0,0,0,4,0,4,0,0,1,0,1
"1884",104537,"2025-26","ACB","FERRAN BASSAS","MORABANC ANDORRA","2025-12-07, BAR vs MBA",5,5,1,1,1,3,0,0,0,0,0,1,0,0,0,0
"1885",104537,"2025-26","ACB","JUSTIN MCKOY","MORABANC ANDORRA","2025-12-07, BAR vs MBA",18,3,0,3,1,3,0,0,1,0,1,0,2,0,1,2
