GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,CODE,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTM,FTA,DREB,OREB,REB,AST,STL,TOV,BLK,PF
6,2025-26,Eurocup,YOGI FERRELL,BUD,BUD,"2025-10-02, LLI vs BUD",23,5,1,3,1,3,0,0,3,0,3,1,0,4,0,3
6,2025-26,Eurocup,DORDIJE JOVANOVIC,BUD,BUD,"2025-10-02, LLI vs BUD",14,8,1,1,2,4,0,0,0,1,1,1,2,0,0,0
6,2025-26,Eurocup,JUWAN MORGAN,BUD,BUD,"2025-10-02, LLI vs BUD",17,2,1,1,0,0,0,0,3,0,3,3,0,3,1,0
6,2025-26,Eurocup,JERRY BOUTSIELE,BUD,BUD,"2025-10-02, LLI vs BUD",23,6,2,5,0,0,2,2,7,3,10,2,0,0,1,3
6,2025-26,Eurocup,OLEKSANDR KOVLIAR,BUD,BUD,"2025-10-02, LLI vs BUD",14,5,1,2,0,1,3,4,1,0,1,3,0,0,1,1
6,2025-26,Eurocup,AXEL BOUTEILLE,BUD,BUD,"2025-10-02, LLI vs BUD",18,12,2,5,2,4,2,2,3,1,4,0,1,0,0,0
7,2025-26,Eurocup,DJ STEWARD,TRN,TRN,"2025-10-01, TRN vs BOU",33,10,5,10,0,2,0,0,3,1,4,2,2,6,0,1
7,2025-26,Eurocup,DEVANTE JONES,TRN,TRN,"2025-10-01, TRN vs BOU",24,6,0,6,1,2,3,4,0,3,3,1,1,0,0,2
7,2025-26,Eurocup,CHEICKH NIANG,TRN,TRN,"2025-10-01, TRN vs BOU",11,1,0,2,0,3,1,2,0,0,0,0,0,1,1,1
7,2025-26,Eurocup,MATAS JOGELA,TRN,TRN,"2025-10-01, TRN vs BOU",22,4,1,3,0,3,2,2,1,2,3,4,1,1,0,1
7,2025-26,Eurocup,TOTO FORRAY,TRN,TRN,"2025-10-01, TRN vs BOU",11,0,0,1,0,3,0,0,2,0,2,0,0,0,0,1
7,2025-26,Eurocup,THEO AIRHIENBUWA,TRN,TRN,"2025-10-01, TRN vs BOU",8,4,1,1,0,0,2,2,0,0,0,1,0,0,0,2
7,2025-26,Eurocup,SELOM MAWUGBE,TRN,TRN,"2025-10-01, TRN vs BOU",23,4,1,1,0,0,2,2,6,4,10,0,0,1,1,4
7,2025-26,Eurocup,PEYTON ALDRIDGE,TRN,TRN,"2025-10-01, TRN vs BOU",14,5,0,1,1,3,2,2,1,2,3,0,0,0,0,3
7,2025-26,Eurocup,ANDREJ JAKIMOVSKI,TRN,TRN,"2025-10-01, TRN vs BOU",18,2,1,2,0,2,0,0,2,0,2,0,0,1,0,2
7,2025-26,Eurocup,JORDAN BAYEHE,TRN,TRN,"2025-10-01, TRN vs BOU",14,7,2,3,1,1,0,0,3,0,3,0,0,2,0,1
7,2025-26,Eurocup,PATRICK HASSAN,TRN,TRN,"2025-10-01, TRN vs BOU",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2025-26,Eurocup,KHALIF BATTLE,TRN,TRN,"2025-10-01, TRN vs BOU",22,5,1,3,1,8,0,0,3,0,3,0,0,4,0,4
7,2025-26,Eurocup,DARIUS MCGHEE,BOU,BOU,"2025-10-01, TRN vs BOU",28,22,2,2,6,14,0,0,4,0,4,3,2,4,0,1
7,2025-26,Eurocup,VINCENT MITCHELL,BOU,BOU,"2025-10-01, TRN vs BOU",9,9,2,2,1,2,2,2,1,1,2,0,0,2,0,3
7,2025-26,Eurocup,ASSEMIAN MOULARE,BOU,BOU,"2025-10-01, TRN vs BOU",23,11,4,7,1,4,0,0,6,1,7,4,2,1,0,2
7,2025-26,Eurocup,ANTONY LABANCA,BOU,BOU,"2025-10-01, TRN vs BOU",19,3,0,1,1,7,0,0,0,0,0,0,0,1,0,2
7,2025-26,Eurocup,JUWAN EKANGA,BOU,BOU,"2025-10-01, TRN vs BOU",2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0
7,2025-26,Eurocup,BOTH GACH,BOU,BOU,"2025-10-01, TRN vs BOU",30,9,2,5,1,3,2,3,2,1,3,2,1,2,0,2
7,2025-26,Eurocup,YVANN MBAYA,BOU,BOU,"2025-10-01, TRN vs BOU",16,2,1,2,0,0,0,0,1,2,3,1,3,0,0,1
7,2025-26,Eurocup,RICARDO LINDO,BOU,BOU,"2025-10-01, TRN vs BOU",27,5,1,7,0,1,3,4,2,1,3,0,3,1,0,3
7,2025-26,Eurocup,KEVIN KOKILA,BOU,BOU,"2025-10-01, TRN vs BOU",23,10,2,3,0,0,6,8,3,5,8,1,0,1,0,2
7,2025-26,Eurocup,ADAM MOKOKA,BOU,BOU,"2025-10-01, TRN vs BOU",23,6,2,2,0,3,2,3,6,3,9,5,0,0,0,3
8,2025-26,Eurocup,KYLE ALLMAN,TTK,TTK,"2025-09-30, TTK vs ULM",21,14,3,6,1,1,5,9,2,0,2,2,1,3,2,3
8,2025-26,Eurocup,BERKAN DURMAZ,TTK,TTK,"2025-09-30, TTK vs ULM",14,10,1,2,2,4,2,2,5,0,5,0,1,0,0,4
8,2025-26,Eurocup,ATA KAHRAMAN,TTK,TTK,"2025-09-30, TTK vs ULM",5,0,0,0,0,2,0,0,1,0,1,0,1,0,0,1
8,2025-26,Eurocup,JORDAN USHER,TTK,TTK,"2025-09-30, TTK vs ULM",34,24,6,8,3,4,3,5,2,1,3,0,0,4,0,3
8,2025-26,Eurocup,JALEEN SMITH,TTK,TTK,"2025-09-30, TTK vs ULM",34,17,2,5,2,7,7,9,2,1,3,7,3,3,0,2
8,2025-26,Eurocup,MARKO SIMONOVIC,TTK,TTK,"2025-09-30, TTK vs ULM",20,7,1,1,0,1,5,6,2,1,3,2,0,1,1,1
8,2025-26,Eurocup,DOGUS OZDEMIROGLU,TTK,TTK,"2025-09-30, TTK vs ULM",24,6,1,2,1,7,1,2,1,1,2,6,3,1,0,2
8,2025-26,Eurocup,YAVUZ GULTEKIN,TTK,TTK,"2025-09-30, TTK vs ULM",12,3,1,1,0,3,1,2,2,2,4,0,1,1,0,3
8,2025-26,Eurocup,KRIS BANKSTON,TTK,TTK,"2025-09-30, TTK vs ULM",35,12,3,4,0,0,6,8,3,4,7,2,2,1,2,2
8,2025-26,Eurocup,NELSON WEIDEMANN,ULM,ULM,"2025-09-30, TTK vs ULM",21,12,2,6,2,4,2,2,2,1,3,3,1,2,0,4
8,2025-26,Eurocup,LEN SCHOORMANN,ULM,ULM,"2025-09-30, TTK vs ULM",19,9,1,2,2,2,1,2,0,0,0,1,1,3,0,4
8,2025-26,Eurocup,CHRISTOPHER LEDLUM,ULM,ULM,"2025-09-30, TTK vs ULM",31,10,2,7,1,4,3,6,8,0,8,2,1,5,1,3
