"","GAME_ID","SEASON","LEAGUE","PLAYER","TEAM","MATCHUP","MIN","PTS","2PM","2PA","3PM","3PA","FTM","FTA","DREB","OREB","REB","AST","STL","BLK","TOV","PF"
"1839","2004262","2025-26","BBL","WENYEN GABRIEL","FC BAYERN MUNCHEN BASKETBALL","2025-12-21, BON vs FCB",20,8,2,3,0,0,4,4,4,3,7,0,1,1,3,1
"1840","2004262","2025-26","BBL","XAVIER RATHAN-MAYES","FC BAYERN MUNCHEN BASKETBALL","2025-12-21, BON vs FCB",5,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0
"1841","2004262","2025-26","BBL","SPENCER DINWIDDIE","FC BAYERN MUNCHEN BASKETBALL","2025-12-21, BON vs FCB",26,11,0,3,2,4,5,5,4,0,4,4,0,0,3,2
"1842","2004082","2025-26","BBL","PHILIPP HARTWICH","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",13,0,0,1,0,0,0,0,1,0,1,0,0,0,1,3
"1843","2004082","2025-26","BBL","FERDINAND ZYLKA","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",14,6,1,4,0,0,4,4,1,0,1,0,0,0,0,2
"1844","2004082","2025-26","BBL","JOSHUA OBIESIE","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",15,8,1,2,2,4,0,1,1,2,3,1,1,0,1,0
"1845","2004082","2025-26","BBL","BENJAMIN SCHRODER","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",21,12,3,4,1,3,3,3,0,1,1,3,2,0,2,3
"1846","2004082","2025-26","BBL","NIKOLA TOMIC","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
"1847","2004082","2025-26","BBL","CHIP FLANIGAN","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",23,8,2,5,1,3,1,1,1,2,3,0,1,0,0,2
"1848","2004082","2025-26","BBL","BARRA NJIE","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",33,10,4,6,0,2,2,2,0,1,1,2,2,0,4,3
"1849","2004082","2025-26","BBL","GRANT SHERFIELD","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",27,14,1,5,2,4,6,8,2,0,2,3,0,0,6,3
"1850","2004082","2025-26","BBL","ADRIAN WORTHY","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",15,0,0,0,0,2,0,0,4,1,5,2,3,0,2,4
"1851","2004082","2025-26","BBL","DAVID NGUESSAN","BASKETBALL LOWEN BRAUNSCHWEIG","2025-12-21, BRA vs OLD",35,10,4,6,0,1,2,8,5,0,5,1,2,1,1,2
"1852","2004082","2025-26","BBL","FILIP STANIC","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",20,3,0,2,0,0,3,10,4,3,7,3,1,0,0,2
"1853","2004082","2025-26","BBL","NICHOLAS TISCHLER","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",22,19,6,7,1,3,4,4,3,2,5,1,1,0,2,2
"1854","2004082","2025-26","BBL","TOMISLAV ZUBCIC","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",20,9,3,3,1,3,0,0,2,1,3,2,1,0,0,3
"1855","2004082","2025-26","BBL","SETH HINRICHS","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",20,3,1,3,0,0,1,2,2,4,6,0,3,0,2,2
"1856","2004082","2025-26","BBL","RALPH HOUNNOU","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",5,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
"1857","2004082","2025-26","BBL","JAMES WOODARD","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",21,8,0,0,2,4,2,3,3,0,3,1,0,0,3,3
"1858","2004082","2025-26","BBL","BRIAN FOBBS","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",27,17,4,6,3,4,0,0,5,1,6,2,0,0,4,3
"1859","2004082","2025-26","BBL","MICHALE KYSER","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",20,8,3,4,0,1,2,2,2,1,3,1,1,1,1,3
"1860","2004082","2025-26","BBL","CHRISTOPHER CLEMONS","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",27,12,2,6,2,6,2,3,2,0,2,5,1,0,3,1
"1861","2004082","2025-26","BBL","DAKARAI TUCKER","EWE BASKETS OLDENBURG","2025-12-21, BRA vs OLD",18,14,1,2,4,7,0,0,1,1,2,1,1,0,1,3
"1862","2004081","2025-26","BBL","ALEN PJANIC","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",22,2,1,2,0,0,0,0,1,2,3,0,3,0,0,4
"1863","2004081","2025-26","BBL","EDDY EDIGIN JR","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",14,4,2,5,0,0,0,0,2,0,2,0,0,0,0,2
"1864","2004081","2025-26","BBL","LUKAS HERZOG","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",2,3,0,0,1,2,0,0,1,0,1,0,0,0,0,0
"1865","2004081","2025-26","BBL","CHRISTIAN SKLADANOWSKI","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",22,8,3,3,0,1,2,2,6,1,7,1,0,0,1,4
"1866","2004081","2025-26","BBL","JOHNATHAN STOVE","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",15,2,1,2,0,0,0,0,2,0,2,1,0,1,2,3
"1867","2004081","2025-26","BBL","BRAE IVEY","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",21,6,2,7,0,5,2,2,2,1,3,3,1,0,1,2
"1868","2004081","2025-26","BBL","DAVID MUENKAT","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",18,1,0,1,0,1,1,2,1,1,2,0,0,2,0,2
"1869","2004081","2025-26","BBL","LEO SAFFER","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1870","2004081","2025-26","BBL","MARKO PETRIC","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1871","2004081","2025-26","BBL","DAVION MINTZ","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",28,24,3,4,5,9,3,4,3,2,5,4,2,0,1,3
"1872","2004081","2025-26","BBL","MARCUS CARR","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",30,25,3,7,3,6,10,11,3,0,3,9,0,0,1,0
"1873","2004081","2025-26","BBL","CHARLES THOMPSON","FITNESS FIRST WURZBURG BASKETS","2025-12-21, WUE vs MBC",24,14,6,11,0,0,2,2,2,3,5,0,1,1,0,3
"1874","2004081","2025-26","BBL","JOHN BRYANT","SYNTAINICS MBC","2025-12-21, WUE vs MBC",5,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1
"1875","2004081","2025-26","BBL","KRESIMIR NIKIC","SYNTAINICS MBC","2025-12-21, WUE vs MBC",10,2,0,1,0,0,2,2,1,0,1,0,0,0,1,2
"1876","2004081","2025-26","BBL","CHARLES CALLISON","SYNTAINICS MBC","2025-12-21, WUE vs MBC",26,15,3,6,3,5,0,0,3,0,3,1,0,0,4,2
"1877","2004081","2025-26","BBL","SPENCER REAVES","SYNTAINICS MBC","2025-12-21, WUE vs MBC",25,6,0,0,1,2,3,4,5,0,5,1,0,0,4,2
"1878","2004081","2025-26","BBL","COLLIN WELP","SYNTAINICS MBC","2025-12-21, WUE vs MBC",15,4,2,4,0,0,0,0,1,1,2,0,1,0,1,1
"1879","2004081","2025-26","BBL","KHYRI THOMAS","SYNTAINICS MBC","2025-12-21, WUE vs MBC",30,8,4,9,0,6,0,0,2,3,5,2,1,0,2,0
"1880","2004081","2025-26","BBL","MARCUS FOSTER","SYNTAINICS MBC","2025-12-21, WUE vs MBC",24,14,4,6,0,4,6,7,4,0,4,0,2,0,0,2
"1881","2004081","2025-26","BBL","RJ GUNN","SYNTAINICS MBC","2025-12-21, WUE vs MBC",25,7,1,2,1,2,2,2,2,1,3,1,0,0,0,3
"1882","2004081","2025-26","BBL","JURE PLANINIC","SYNTAINICS MBC","2025-12-21, WUE vs MBC",26,11,3,3,0,0,5,9,3,1,4,0,1,1,1,1
"1883","2004081","2025-26","BBL","PERTTU BLOMGREN","SYNTAINICS MBC","2025-12-21, WUE vs MBC",14,4,1,2,0,0,2,2,3,0,3,3,0,0,0,4
"1884","2004080","2025-26","BBL","PAUL ZIPSER","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",18,5,1,1,1,1,0,0,1,0,1,1,0,0,0,3
"1885","2004080","2025-26","BBL","MARCEL KEssEN","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",12,2,1,3,0,1,0,0,0,0,0,1,0,0,0,1
"1886","2004080","2025-26","BBL","MATEO SERIC","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",13,6,0,1,0,0,6,6,0,0,0,1,1,0,0,2
"1887","2004080","2025-26","BBL","EROL ERSEK","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",19,4,2,2,0,1,0,0,1,0,1,2,0,0,0,5
"1888","2004080","2025-26","BBL","KEVIN MCCLAIN","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",11,10,1,1,2,3,2,2,0,0,0,2,1,0,0,0
"1889","2004080","2025-26","BBL","OSUN OSUNNIYI","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",23,5,1,6,0,0,3,4,4,5,9,1,3,1,3,5
"1890","2004080","2025-26","BBL","MICHAEL WEATHERS","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",25,20,1,8,4,7,6,6,1,0,1,3,1,0,2,3
"1891","2004080","2025-26","BBL","DAMARIAE HORNE","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",34,31,6,12,5,12,4,4,5,1,6,3,0,1,2,4
"1892","2004080","2025-26","BBL","MARCUS WEATHERS","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",28,14,4,7,0,3,6,7,5,3,8,3,0,0,4,4
"1893","2004080","2025-26","BBL","SAMUELL WILLIAMSON","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",32,10,3,4,1,1,1,1,5,4,9,5,1,0,3,3
"1894","2004080","2025-26","BBL","ERIC REED II","MLP ACADEMICS HEIDELBERG","2025-12-21, HDB vs HAM",11,1,0,1,0,1,1,2,0,0,0,0,1,0,1,2
"1895","2004080","2025-26","BBL","MARTIN BREUNIG","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",20,10,4,5,0,2,2,2,4,3,7,2,0,0,1,2
"1896","2004080","2025-26","BBL","NIKLAS WIMBERG","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",30,8,0,1,2,3,2,2,4,2,6,3,1,0,2,5
"1897","2004080","2025-26","BBL","KENNETH OGBE","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",30,14,0,0,4,6,2,2,2,0,2,0,0,0,0,3
"1898","2004080","2025-26","BBL","JANNE MULLER","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"1899","2004080","2025-26","BBL","ZSOMBOR MARONKA","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",33,24,4,4,3,9,7,7,4,1,5,1,0,0,3,0
"1900","2004080","2025-26","BBL","JARED GREY","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",15,2,0,1,0,2,2,2,1,0,1,0,0,0,3,2
"1901","2004080","2025-26","BBL","ZACHARIE PERRIN","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",25,10,3,6,0,0,4,7,4,2,6,1,1,1,2,2
"1902","2004080","2025-26","BBL","LEONARD  THORPE JR.","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",29,22,2,4,3,6,9,12,1,0,1,7,1,0,3,3
"1903","2004080","2025-26","BBL","DEVON DANIELS IV","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",22,7,2,5,0,1,3,3,2,0,2,0,0,0,3,4
"1904","2004080","2025-26","BBL","ROSS WILLIAMS","VEOLIA TOWERS HAMBURG","2025-12-21, HDB vs HAM",19,14,3,4,1,4,5,7,0,0,0,1,1,0,2,2
"1905","2004083","2025-26","BBL","JONAS WOHLFARTH-BOTTERMANN","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",9,3,1,1,0,0,1,2,5,1,6,0,0,1,1,0
"1906","2004083","2025-26","BBL","YORMAN POLAS BARTOLO","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",22,10,4,6,0,3,2,4,3,1,4,1,1,0,2,4
"1907","2004083","2025-26","BBL","BRANDON TISCHLER","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",8,2,0,1,0,0,2,2,1,0,1,1,0,0,0,3
"1908","2004083","2025-26","BBL","LENNY ANIGBATA","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",17,6,3,4,0,1,0,0,1,2,3,0,0,0,0,0
"1909","2004083","2025-26","BBL","JULIS BAUMER","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",12,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3
"1910","2004083","2025-26","BBL","KEESHAWN KELLMAN","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",31,6,3,6,0,0,0,2,10,1,11,3,1,1,0,2
"1911","2004083","2025-26","BBL","STEFAN SMITH","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",26,4,0,4,0,6,4,5,1,1,3,5,3,0,3,4
"1912","2004083","2025-26","BBL","ELIJAH HUGHES","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",31,21,3,4,4,9,3,6,1,1,2,2,0,0,3,4
"1913","2004083","2025-26","BBL","TRAVEON BUCHANAN","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",32,23,7,8,3,9,0,0,5,0,5,3,0,0,3,3
"1914","2004083","2025-26","BBL","DARNELL EDGE","MHP RIESEN LUDWIGSBURG","2025-12-22, LUD vs VEC",13,5,1,3,1,3,0,0,2,0,2,3,0,0,1,0
"1915","2004083","2025-26","BBL","TIBOR PLEIss","RASTA VECHTA","2025-12-22, LUD vs VEC",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1916","2004083","2025-26","BBL","JOSCHKA FERNER","RASTA VECHTA","2025-12-22, LUD vs VEC",16,3,0,0,1,3,0,0,0,0,0,0,0,0,0,3
"1917","2004083","2025-26","BBL","PHILIPP HERKENHOFF","RASTA VECHTA","2025-12-22, LUD vs VEC",23,13,2,3,3,7,0,0,3,3,6,1,1,0,1,2
"1918","2004083","2025-26","BBL","LUC VAN SLOOTEN","RASTA VECHTA","2025-12-22, LUD vs VEC",23,2,1,2,0,2,0,0,1,0,1,1,1,0,0,1
"1919","2004083","2025-26","BBL","ROY KRUPNIKAS","RASTA VECHTA","2025-12-22, LUD vs VEC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1920","2004083","2025-26","BBL","LINUS TRETTIN","RASTA VECHTA","2025-12-22, LUD vs VEC",3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1921","2004083","2025-26","BBL","BOOKER COPLIN","RASTA VECHTA","2025-12-22, LUD vs VEC",23,9,3,4,0,3,3,4,2,0,2,2,1,0,0,2
"1922","2004083","2025-26","BBL","ALONZO VERGE JR.","RASTA VECHTA","2025-12-22, LUD vs VEC",26,18,4,10,2,6,4,6,2,0,2,2,1,0,3,4
"1923","2004083","2025-26","BBL","MALCOLM DANDRIDGE","RASTA VECHTA","2025-12-22, LUD vs VEC",18,4,2,3,0,0,0,2,6,2,8,0,1,2,2,4
"1924","2004083","2025-26","BBL","TEVIN BROWN","RASTA VECHTA","2025-12-22, LUD vs VEC",36,30,2,4,7,12,5,7,8,1,9,2,2,1,1,1
"1925","2004083","2025-26","BBL","TJ BAMBA","RASTA VECHTA","2025-12-22, LUD vs VEC",30,7,2,8,0,1,3,4,2,3,5,1,1,1,2,3
"1926","2004088","2025-26","BBL","GARAI ZEEB","SKYLINERS","2025-12-26, FRS vs FCB",20,0,0,2,0,3,0,0,0,0,0,2,1,0,2,2
"1927","2004088","2025-26","BBL","JACOB KNAUF","SKYLINERS","2025-12-26, FRS vs FCB",19,5,1,2,1,4,0,0,0,1,1,0,1,0,1,2
"1928","2004088","2025-26","BBL","LORENZ BRENNEKE","SKYLINERS","2025-12-26, FRS vs FCB",14,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"1929","2004088","2025-26","BBL","RADII CAISIN","SKYLINERS","2025-12-26, FRS vs FCB",22,14,1,1,4,8,0,0,5,0,5,2,0,0,0,4
"1930","2004088","2025-26","BBL","WILLIAM CHRISTMAS","SKYLINERS","2025-12-26, FRS vs FCB",26,10,3,4,1,3,1,3,2,0,2,1,1,0,2,2
"1931","2004088","2025-26","BBL","JAMIE EDOKA","SKYLINERS","2025-12-26, FRS vs FCB",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1932","2004088","2025-26","BBL","LOGAN JOHNSON","SKYLINERS","2025-12-26, FRS vs FCB",20,7,1,2,0,0,5,6,0,0,0,4,0,0,4,4
"1933","2004088","2025-26","BBL","ISAIAH SWOPE","SKYLINERS","2025-12-26, FRS vs FCB",21,18,1,4,4,6,4,4,2,0,2,2,1,0,6,2
"1934","2004088","2025-26","BBL","RYAN HAWKINS","SKYLINERS","2025-12-26, FRS vs FCB",24,5,0,1,1,5,2,2,2,1,3,2,3,0,4,3
"1935","2004088","2025-26","BBL","NAHIEM ALLEYNE","SKYLINERS","2025-12-26, FRS vs FCB",23,8,1,2,1,4,3,3,4,1,5,1,0,0,1,2
"1936","2004088","2025-26","BBL","NIELS GIFFEY","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",26,15,1,3,4,5,1,1,4,0,4,0,0,0,0,1
"1937","2004088","2025-26","BBL","LEON KRATZER","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2
"1938","2004088","2025-26","BBL","ANDREAS OBST","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",15,14,3,3,2,4,2,2,0,0,0,3,0,0,1,1
"1939","2004088","2025-26","BBL","OSCAR DA SILVA","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",19,13,5,5,1,2,0,0,0,1,1,3,2,0,1,3
"1940","2004088","2025-26","BBL","VLADIMIR LUCIC","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",17,5,1,1,1,1,0,0,1,0,1,1,1,1,1,2
"1941","2004088","2025-26","BBL","JUSTUS HOLLATZ","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",21,2,1,1,0,3,0,0,3,0,3,8,2,0,1,1
"1942","2004088","2025-26","BBL","ISIAHA MIKE","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",16,2,1,5,0,0,0,0,2,0,2,1,1,0,2,2
"1943","2004088","2025-26","BBL","JUSTINIAN JESSUP","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",23,12,2,4,2,4,2,2,5,2,7,2,3,0,0,0
"1944","2004088","2025-26","BBL","NIKOLAS SERMPEZIS","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",5,3,0,0,1,1,0,0,0,0,0,1,1,0,0,1
"1945","2004088","2025-26","BBL","DAVID MCCORMACK","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",19,3,0,1,0,0,3,4,8,0,8,0,0,0,2,2
"1946","2004088","2025-26","BBL","WENYEN GABRIEL","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",17,9,3,5,0,0,3,4,2,2,4,2,0,0,2,3
"1947","2004088","2025-26","BBL","XAVIER RATHAN-MAYES","FC BAYERN MUNCHEN BASKETBALL","2025-12-26, FRS vs FCB",19,19,6,7,1,4,4,7,2,1,3,4,0,0,3,2
"1948","2004085","2025-26","BBL","ALEN PJANIC","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",14,5,1,1,1,2,0,0,3,0,3,1,0,0,0,4
"1949","2004085","2025-26","BBL","EDDY EDIGIN JR","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",15,4,2,3,0,0,0,0,3,2,5,1,1,1,2,5
"1950","2004085","2025-26","BBL","LUKAS HERZOG","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",9,3,0,0,1,2,0,0,1,0,1,0,0,0,0,0
"1951","2004085","2025-26","BBL","CHRISTIAN SKLADANOWSKI","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",15,0,0,3,0,1,0,0,5,2,7,0,1,0,0,1
"1952","2004085","2025-26","BBL","JOHNATHAN STOVE","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",17,9,1,2,1,4,4,4,1,1,2,0,1,0,0,5
"1953","2004085","2025-26","BBL","BRAE IVEY","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",24,20,2,5,4,8,4,5,3,0,3,4,1,0,4,2
"1954","2004085","2025-26","BBL","DAVID MUENKAT","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",26,15,5,7,0,3,5,6,4,1,5,2,3,1,2,3
"1955","2004085","2025-26","BBL","LEO SAFFER","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",4,2,1,1,0,0,0,0,0,2,2,0,0,0,0,0
"1956","2004085","2025-26","BBL","MARKO PETRIC","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1957","2004085","2025-26","BBL","DAVION MINTZ","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",28,14,0,4,4,6,2,4,4,0,4,2,1,0,1,3
"1958","2004085","2025-26","BBL","MARCUS CARR","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",24,22,8,13,0,5,6,7,1,0,1,6,1,0,1,0
"1959","2004085","2025-26","BBL","CHARLES THOMPSON","FITNESS FIRST WURZBURG BASKETS","2025-12-26, WUE vs TRI",20,8,4,4,0,0,0,0,1,2,3,2,0,3,0,3
"1960","2004085","2025-26","BBL","MAIK ZIRBES","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",16,2,0,1,0,0,2,2,2,0,2,2,0,1,5,4
"1961","2004085","2025-26","BBL","MARTEN LINssEN","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",22,7,2,8,0,0,3,6,5,2,7,0,1,0,1,4
"1962","2004085","2025-26","BBL","JJ MANN","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",5,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0
"1963","2004085","2025-26","BBL","NOLAN ADEKUNLE","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",22,6,0,0,2,5,0,0,3,0,3,0,0,1,0,1
"1964","2004085","2025-26","BBL","EVANS RAPIEQUE","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",6,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0
"1965","2004085","2025-26","BBL","JORDAN ROLAND","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",25,12,2,3,0,3,8,8,1,0,1,3,0,0,3,3
"1966","2004085","2025-26","BBL","MARCO HOLLERSBACHER","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",22,3,1,3,0,1,1,3,2,0,2,1,1,0,0,1
"1967","2004085","2025-26","BBL","BEHNAM YAKHCHALI DEHKORDI","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",17,4,2,2,0,1,0,0,2,1,3,1,1,0,2,2
"1968","2004085","2025-26","BBL","CLAY GUILLOZET","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",26,13,4,6,1,3,2,2,5,1,6,6,0,1,3,2
"1969","2004085","2025-26","BBL","URALD KING","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",21,12,3,5,1,5,3,3,4,0,4,0,0,0,1,2
"1970","2004085","2025-26","BBL","DEXTER AKANNO","VET-CONCEPT GLADIATORS TRIER","2025-12-26, WUE vs TRI",19,17,3,5,2,2,5,6,2,0,2,1,0,0,0,4
"1971","2004087","2025-26","BBL","AKEEM VARGAS","SYNTAINICS MBC","2025-12-26, MBC vs CHE",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1972","2004087","2025-26","BBL","KRESIMIR NIKIC","SYNTAINICS MBC","2025-12-26, MBC vs CHE",12,0,0,2,0,0,0,0,2,2,4,0,0,0,1,2
"1973","2004087","2025-26","BBL","CHARLES CALLISON","SYNTAINICS MBC","2025-12-26, MBC vs CHE",28,30,9,12,4,11,0,0,0,0,0,3,1,0,2,4
"1974","2004087","2025-26","BBL","SPENCER REAVES","SYNTAINICS MBC","2025-12-26, MBC vs CHE",26,10,2,2,2,7,0,0,1,0,1,5,0,0,0,3
"1975","2004087","2025-26","BBL","COLLIN WELP","SYNTAINICS MBC","2025-12-26, MBC vs CHE",15,2,1,2,0,1,0,0,1,2,3,1,0,0,1,0
"1976","2004087","2025-26","BBL","KHYRI THOMAS","SYNTAINICS MBC","2025-12-26, MBC vs CHE",25,24,6,8,4,7,0,0,3,0,3,3,0,0,4,3
"1977","2004087","2025-26","BBL","MARCUS FOSTER","SYNTAINICS MBC","2025-12-26, MBC vs CHE",22,3,0,1,1,2,0,0,5,0,5,0,0,0,3,1
"1978","2004087","2025-26","BBL","RJ GUNN","SYNTAINICS MBC","2025-12-26, MBC vs CHE",25,4,2,4,0,2,0,0,5,2,7,0,1,0,0,4
"1979","2004087","2025-26","BBL","JURE PLANINIC","SYNTAINICS MBC","2025-12-26, MBC vs CHE",28,15,5,5,0,0,5,7,6,4,10,0,1,0,0,5
"1980","2004087","2025-26","BBL","PERTTU BLOMGREN","SYNTAINICS MBC","2025-12-26, MBC vs CHE",15,2,0,3,0,2,2,2,2,1,3,1,0,0,0,3
"1981","2004087","2025-26","BBL","KOSTJA MUSHIDI","NINERS CHEMNITZ","2025-12-26, MBC vs CHE",20,2,1,2,0,2,0,0,0,0,0,2,1,0,0,1
"1982","2004087","2025-26","BBL","KEVIN YEBO","NINERS CHEMNITZ","2025-12-26, MBC vs CHE",27,20,5,7,2,5,4,4,2,0,2,1,0,0,4,3
"1983","2004087","2025-26","BBL","TY BREWER","NINERS CHEMNITZ","2025-12-26, MBC vs CHE",25,12,0,0,4,6,0,0,1,0,1,1,0,0,1,2
"1984","2004087","2025-26","BBL","AMADOU SOW","NINERS CHEMNITZ","2025-12-26, MBC vs CHE",33,21,6,9,1,2,6,8,4,5,9,3,0,0,2,1
"1985","2004087","2025-26","BBL","YORDAN MINCHEV","NINERS CHEMNITZ","2025-12-26, MBC vs CHE",20,6,3,5,0,2,0,2,4,2,6,1,1,1,1,1
