GAME_ID,SEASON,LEAGUE,PLAYER,TEAM,MATCHUP,MIN,PTS,2PM,2PA,3PM,3PA,FTA,FTM,DREB,OREB,REB,AST,STL,BLK,TOV,PF
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,JUHANN BEGARIN,MONACO,"2025-09-28, LEP vs MON",22,9,3,5,1,3,0,0,1,0,1,0,0,0,1,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,NIKOLA MIROTIC,MONACO,"2025-09-28, LEP vs MON",16,13,4,7,0,2,6,5,1,3,4,1,1,0,0,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,ZAKARIA MECHERGUI,MONACO,"2025-09-28, LEP vs MON",2,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,DAVID MICHINEAU,MONACO,"2025-09-28, LEP vs MON",21,4,1,3,0,3,2,2,2,0,2,2,2,0,2,1
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,ELIE OKOBO,MONACO,"2025-09-28, LEP vs MON",21,9,1,3,2,3,2,1,3,0,3,4,1,0,1,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,MATTHEW STRAZEL,MONACO,"2025-09-28, LEP vs MON",23,9,2,2,1,5,3,2,2,1,3,4,2,0,0,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,NEMANJA NEDOVIC,MONACO,"2025-09-28, LEP vs MON",16,4,2,2,0,2,0,0,1,0,1,1,0,0,0,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,TERRY TARPEY,MONACO,"2025-09-28, LEP vs MON",21,10,2,2,2,3,0,0,5,2,7,2,2,2,1,3
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,NICK CALATHES,MONACO,"2025-09-28, LEP vs MON",25,2,1,2,0,6,0,0,6,0,6,10,0,0,4,2
0b6e3559-6715-11f0-9110-27e6e78614e1,2025-26,Pro A,JARON BLOSSOMGAME,MONACO,"2025-09-28, LEP vs MON",17,11,3,6,1,2,4,2,2,0,2,1,0,0,0,0
